,Date,^GSPC,^VIX,SP500_ret,VIX_change,SP500_vol_21d,VIX_level
642,2017-07-24,2469.909912109375,9.43000030517578,-0.0010637348279797,0.007478702036981,0.004786904462391064,9.43000030517578
643,2017-07-25,2477.1298828125,9.43000030517578,0.0029231716783382,0.0,0.00480835377059994,9.43000030517578
644,2017-07-26,2477.830078125,9.600000381469728,0.0002826639480466,0.0180275790872073,0.004808513532505778,9.600000381469728
645,2017-07-27,2475.419921875,10.109999656677246,-0.0009726882691745,0.0531249223897885,0.0043874210844157425,10.109999656677246
646,2017-07-28,2472.10009765625,10.289999961853027,-0.0013411155777705,0.0178041850928154,0.0040412423520281605,10.289999961853027
647,2017-07-31,2470.300048828125,10.260000228881836,-0.0007281456077897,-0.0029154259555301,0.003467993617032511,10.260000228881836
648,2017-08-01,2476.35009765625,10.09000015258789,0.0024491149692504,-0.0165692078461554,0.0034808789849707727,10.09000015258789
649,2017-08-02,2477.570068359375,10.279999732971191,0.0004926487188865,0.018830483400396,0.0034701631470843326,10.279999732971191
650,2017-08-03,2472.159912109375,10.4399995803833,-0.0021836541856442,0.0155641878957388,0.003533895738527819,10.4399995803833
651,2017-08-04,2476.830078125,10.029999732971191,0.0018891035295691,-0.0392720176141095,0.0026651817351131743,10.029999732971191
652,2017-08-07,2480.909912109375,9.93000030517578,0.0016471997899281,-0.0099700329469288,0.0023997558477466766,9.93000030517578
653,2017-08-08,2474.919921875,10.960000038146973,-0.0024144327873969,0.1037260524991452,0.002518604286044529,10.960000038146973
654,2017-08-09,2474.02001953125,11.109999656677246,-0.0003636086710507,0.013686096533594,0.002506017171963028,11.109999656677246
655,2017-08-10,2438.2099609375,16.040000915527344,-0.0144744417228017,0.4437445014579371,0.0038753021985432,16.040000915527344
656,2017-08-11,2441.320068359375,15.510000228881836,0.0012755699762128,-0.0330424349372977,0.003862292643651811,15.510000228881836
657,2017-08-14,2465.840087890625,12.329999923706056,0.0100437545445353,-0.2050290301900941,0.004343347347563776,12.329999923706056
658,2017-08-15,2464.610107421875,12.039999961853027,-0.0004988078808476,-0.0235198672868979,0.004345406832616091,12.039999961853027
659,2017-08-16,2468.110107421875,11.739999771118164,0.0014201029158569,-0.0249169594423064,0.004353673320811342,11.739999771118164
660,2017-08-17,2430.010009765625,15.550000190734863,-0.0154369521609586,0.3245315582534989,0.005358692621150538,15.550000190734863
661,2017-08-18,2425.550048828125,14.260000228881836,-0.0018353673110713,-0.0829581958861741,0.005360536523877588,14.260000228881836
662,2017-08-21,2428.3701171875,13.1899995803833,0.0011626510699036,-0.0750351073860001,0.005378749701379402,13.1899995803833
663,2017-08-22,2452.510009765625,11.350000381469728,0.0099407797877546,-0.1394995646285004,0.0058699175199162824,11.350000381469728
664,2017-08-23,2444.0400390625,12.25,-0.003453592714973,0.0792951179102718,0.005858677519087475,12.25
665,2017-08-24,2438.969970703125,12.229999542236328,-0.0020744620703185,-0.0016326904296875,0.00586302117623698,12.229999542236328
666,2017-08-25,2443.050048828125,11.279999732971191,0.0016728693563305,-0.077677828685464,0.005886058862072034,11.279999732971191
667,2017-08-28,2444.239990234375,11.31999969482422,0.0004870720543856,0.0035460959929021,0.005888224676434199,11.31999969482422
668,2017-08-29,2446.300048828125,11.699999809265137,0.0008428217368101,0.0335689156082454,0.005895462662666559,11.699999809265137
669,2017-08-30,2457.590087890625,11.220000267028809,0.0046151489339618,-0.0410256025693454,0.005967198407678112,11.220000267028809
670,2017-08-31,2471.64990234375,10.59000015258789,0.0057209762207304,-0.0561497414837183,0.006111228027416928,10.59000015258789
671,2017-09-01,2476.550048828125,10.130000114440918,0.0019825406825328,-0.0434372078865893,0.006107692538161523,10.130000114440918
672,2017-09-05,2457.85009765625,12.229999542236328,-0.0075508068899006,0.2073049757227283,0.006313527852771632,12.229999542236328
673,2017-09-06,2465.5400390625,11.630000114440918,0.0031287267736885,-0.0490596443379504,0.006345126338172026,11.630000114440918
674,2017-09-07,2465.10009765625,11.550000190734863,-0.0001784361232346,-0.0068787551950854,0.00632619148762433,11.550000190734863
675,2017-09-08,2461.429931640625,12.119999885559082,-0.0014888507039184,0.0493506221135353,0.0063326739726498,12.119999885559082
676,2017-09-11,2488.110107421875,10.729999542236328,0.0108392993187771,-0.1146864980567311,0.005877288200937777,10.729999542236328
677,2017-09-12,2496.47998046875,10.579999923706056,0.0033639480109453,-0.013979461782811,0.005900133590373199,10.579999923706056
678,2017-09-13,2498.3701171875,10.5,0.0007571207193879,-0.0075614295163465,0.005531278566195161,10.5
679,2017-09-14,2495.6201171875,10.4399995803833,-0.0011007176162897,-0.0057143256777808,0.005539022850770586,10.4399995803833
680,2017-09-15,2500.22998046875,10.170000076293944,0.0018471814878802,-0.0258620225039742,0.005542927703091081,10.170000076293944
681,2017-09-18,2503.8701171875,10.149999618530272,0.0014559207541648,-0.0019666133346736,0.004143717592838247,10.149999618530272
682,2017-09-19,2506.64990234375,10.18000030517578,0.0011101954279371,0.0029557327855203,0.004076794058595612,10.18000030517578
683,2017-09-20,2508.239990234375,9.779999732971191,0.000634347815839,-0.0392927858755779,0.004081095264377168,9.779999732971191
684,2017-09-21,2500.60009765625,9.670000076293944,-0.0030459176984141,-0.0112474089652994,0.0037134583864260233,9.670000076293944
685,2017-09-22,2502.219970703125,9.59000015258789,0.000647793722952,-0.0082730013521069,0.00357662116763179,9.59000015258789
686,2017-09-25,2496.659912109375,10.210000038146973,-0.0022220502828884,0.0646506648273381,0.003583365160622294,10.210000038146973
687,2017-09-26,2496.840087890625,10.170000076293944,7.216672978804795e-05,-0.0039177239670498,0.0035880375641077905,10.170000076293944
688,2017-09-27,2507.0400390625,9.869999885559082,0.0040851439470808,-0.0294985436071094,0.0036455731251738483,9.869999885559082
689,2017-09-28,2510.06005859375,9.550000190734863,0.0012046155961591,-0.0324214486863788,0.0036445807221172025,9.550000190734863
690,2017-09-29,2519.360107421875,9.510000228881836,0.0037051100814438,-0.004188477597292,0.0036075688693866675,9.510000228881836
691,2017-10-02,2529.1201171875,9.449999809265137,0.0038740034570177,-0.0063091922368706,0.0035128260208902177,9.449999809265137
692,2017-10-03,2534.580078125,9.510000228881836,0.0021588381272976,0.0063492508812406,0.0035152478925648285,9.510000228881836
693,2017-10-04,2537.739990234375,9.630000114440918,0.0012467201713795,0.0126182841925326,0.002902354963333224,9.630000114440918
694,2017-10-05,2552.070068359375,9.1899995803833,0.0056467873699215,-0.0456906052781663,0.0030213549785359124,9.1899995803833
695,2017-10-06,2549.330078125,9.649999618530272,-0.0010736344069645,0.0500544134005049,0.003054549288984466,9.649999618530272
696,2017-10-09,2544.72998046875,10.329999923706056,-0.0018044339160793,0.0704663556535298,0.003071265240078627,10.329999923706056
697,2017-10-10,2550.639892578125,10.079999923706056,0.0023224122617073,-0.0242013554546386,0.002238260737829812,10.079999923706056
698,2017-10-11,2555.239990234375,9.850000381469728,0.0018035072962026,-0.0228174150770991,0.0021876367414298773,9.850000381469728
699,2017-10-12,2550.929931640625,9.90999984741211,-0.001686752950886,0.0060913161034243,0.0022708093819273265,9.90999984741211
700,2017-10-13,2553.169921875,9.609999656677246,0.0008781073155288,-0.0302724717814405,0.00222001425733378,9.609999656677246
701,2017-10-16,2557.639892578125,9.90999984741211,0.0017507533144689,0.0312175027526058,0.002218465905472016,9.90999984741211
702,2017-10-17,2559.360107421875,10.3100004196167,0.0006725789853143,0.0403633277864323,0.0022184850030782036,10.3100004196167
703,2017-10-18,2561.260009765625,10.06999969482422,0.0007423349056041,-0.0232784398665818,0.002219410535066423,10.06999969482422
704,2017-10-19,2562.10009765625,10.050000190734863,0.0003279978945605,-0.0019860481326166,0.0022231390772512257,10.050000190734863
705,2017-10-20,2575.2099609375,9.970000267028809,0.0051168427389869,-0.0079601912624645,0.002191061990561899,9.970000267028809
706,2017-10-23,2564.97998046875,11.06999969482422,-0.0039724840397191,0.1103309326312811,0.0024832095526069434,11.06999969482422
707,2017-10-24,2569.1298828125,11.15999984741211,0.0016179082781735,0.0081300953088525,0.0023581473673255538,11.15999984741211
708,2017-10-25,2557.14990234375,11.229999542236328,-0.0046630497542752,0.0062723741739523,0.002690966620161227,11.229999542236328
709,2017-10-26,2560.39990234375,11.300000190734863,0.0012709462190783,0.0062333616519982,0.0026057219585525716,11.300000190734863
710,2017-10-27,2581.070068359375,9.800000190734863,0.0080730224980496,-0.1327433605912578,0.0030285647848776187,9.800000190734863
711,2017-10-30,2572.830078125,10.5,-0.0031924705707864,0.0714285505756349,0.0031308229999012374,10.5
